sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
83,kyusyu_83,みなみあそ旅のレールバス,"みなみあそ旅のレールバス || 関連情報 | 南阿蘇鉄道 九州MasS 九州産交 || 問合わせ | 南阿蘇鉄道・高森駅 TEL:0967-62-0058 || フリー区間 | みなみあそ旅のレールバス || 制限事項 | 特急列車、トロッコ列車乗車の場合、別途料金が必要 || ねだん | 大人：2,000円 || 有効期間 | 利用開始後24時間 || 発売期間 | 発売中 || 利用期間 | 発売中 || 発売箇所 | my route
限制事项: 特急列車、トロッコ列車乗車の場合、別途料金が必要
相关信息: 南阿蘇鉄道 九州MasS 九州産交
咨询: 南阿蘇鉄道・高森駅 TEL:0967-62-0058","大人：2,000円",,,,,,,,,,利用開始後24時間,発売中,,発売中,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/minamiaso11.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/minamiaso11.htm | https://kyushu-maas.jp/ticket/283 | https://sankobus.artpro.co.jp/?utm_source=minamiasorail&utm_medium=Referral | https://top.myroute.fun/ticket/kumamoto#asoarea | https://www.mt-torokko.com/information/fare/,my route,,,,
84,kyusyu_84,あそ旅のレールバス,"あそ旅のレールバス || 関連情報 | 南阿蘇鉄道 九州MasS 九州産交 || 問合わせ | 南阿蘇鉄道・高森駅 TEL:0967-62-0058 || フリー区間 | あそ旅のレールバス || 制限事項 | 特急列車、トロッコ列車乗車の場合、別途料金が必要 || ねだん | 大人：3,200円 || 有効期間 | 利用開始後24時間 || 発売期間 | 発売中 || 利用期間 | 発売中 || 発売箇所 | my route
限制事项: 特急列車、トロッコ列車乗車の場合、別途料金が必要
相关信息: 南阿蘇鉄道 九州MasS 九州産交
咨询: 南阿蘇鉄道・高森駅 TEL:0967-62-0058","大人：3,200円",,,,,,,,,,利用開始後24時間,発売中,,発売中,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/minamiaso12.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/minamiaso12.htm | https://kyushu-maas.jp/ticket/281 | https://sankobus.artpro.co.jp/?utm_source=minamiasorail&utm_medium=Referral | https://top.myroute.fun/ticket/kumamoto#asoarea | https://www.mt-torokko.com/information/fare/,my route,,,,
85,kyusyu_85,人吉球磨どこでもキップ,"人吉球磨どこでもキップ || 関連情報 | くまがわ鉄道 || 問合わせ | くまがわ鉄道・ 企画営業課 TEL:0966-23-5011 / 産交バス人吉営業所 TEL:0966-22-5205 || フリー区間 | 人吉球磨どこでもキップ || 制限事項 || ねだん | 大人：2,000円／小人：1,000円 || 有効期間 | 1日間 || 発売期間 | 通年(利用日の10日前から発売) || 利用期間 | 通年 || 発売箇所 | くまがわ鉄道：人吉温泉,あさぎり / 産交バス：人吉営業所,人吉ICバス車内(じゅぐりっと号)
相关信息: くまがわ鉄道
咨询: くまがわ鉄道・ 企画営業課 TEL:0966-23-5011 / 産交バス人吉営業所 TEL:0966-22-5205","大人：2,000円／小人：1,000円",,,,,,,,,,1日間,通年(利用日の10日前から発売),,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumagawa95.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumagawa95.htm | https://kumagawa-rail.com/sankobus-kumatetsu/#toc_id_1,"くまがわ鉄道：人吉温泉,あさぎり / 産交バス：人吉営業所,人吉ICバス車内(じゅぐりっと号)",,,,
86,kyusyu_86,くま川鉄道一日乗車券(代行バス込み),"くま川鉄道一日乗車券(代行バス込み) || 関連情報 | くまがわ鉄道 || 問合わせ | くまがわ鉄道 TEL:0966-23-5011 || フリー区間 | くま川鉄道一日乗車券(代行バス込み) || 制限事項 | 日曜・祝日は代行バス運休 || ねだん | 大人：1,200円 小人：600円 || 有効期間 | 発売当日限り || 発売期間 | 平日・土曜日 || 利用期間 | 平日・土曜日 || 発売箇所 | 各駅券売機
限制事项: 日曜・祝日は代行バス運休
相关信息: くまがわ鉄道
咨询: くまがわ鉄道 TEL:0966-23-5011","大人：1,200円 小人：600円",,,,,,,,,,発売当日限り,平日・土曜日,,平日・土曜日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumagawa11.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumagawa11.htm | https://kumagawa-rail.com/time-fare/#toc_id_9_1,各駅券売機,,,,
87,kyusyu_87,くま川鉄道一日乗車券(鉄道のみ),"くま川鉄道一日乗車券(鉄道のみ) || 関連情報 | くまがわ鉄道 || 問合わせ | くまがわ鉄道 TEL:0966-23-5011 || フリー区間 | くま川鉄道一日乗車券(鉄道のみ) || 制限事項 || ねだん | 大人：900円 小人：450円 || 有効期間 | 発売当日限り || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 人吉温泉,あさぎり,湯前
相关信息: くまがわ鉄道
咨询: くまがわ鉄道 TEL:0966-23-5011",大人：900円 小人：450円,,,,,,,,,,発売当日限り,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/kumagawa84.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumagawa84.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumagawa84.htm | https://kumagawa-rail.com/time-fare/#toc_id_9_1,"人吉温泉,あさぎり,湯前",,,,
88,kyusyu_88,夏目友人帳祈念乗車券,"夏目友人帳祈念乗車券 || 関連情報 | くまがわ鉄道 || 問合わせ | くまがわ鉄道 TEL:0966-23-5011 || フリー区間 | 夏目友人帳祈念乗車券 || 制限事項 | 日曜・祝日は代行バス運休につき使用できない。 || ねだん | 大人：1,200円 || 有効期間 | 1日間 || 発売期間 | 2025年8月8日～2026年3月31日 || 利用期間 | 2025年8月8日～2026年3月31日 || 発売箇所 | 人吉温泉,あさぎり / くま鉄オンラインショップYahoo！店 / 郵送：詳細はこちら
限制事项: 日曜・祝日は代行バス運休につき使用できない。
相关信息: くまがわ鉄道
咨询: くまがわ鉄道 TEL:0966-23-5011","大人：1,200円",,,,,,,,,,1日間,2025年8月8日～2026年3月31日,,2025年8月8日～2026年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumagawa11.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumagawa93.htm | https://kumagawa-rail.com/2025/08/01/4207/ | https://store.shopping.yahoo.co.jp/kumagawa-rail/,"人吉温泉,あさぎり / くま鉄オンラインショップYahoo！店 / 郵送：詳細はこちら",,,,
89,kyusyu_89,ワンコイン1day乗車券,"ワンコイン1day乗車券 || 関連情報 | くまがわ鉄道 || 問合わせ | くまがわ鉄道・ 企画営業課 TEL:0966-23-5011 || フリー区間 | ワンコイン1day乗車券 || 制限事項 || ねだん | 大人：500円／小人：100円 || 有効期間 | 1日間 || 発売期間 | 2024年5月1日～2024年5月5日 || 利用期間 | 2024年5月5日 || 発売箇所 | 人吉温泉,あさぎり
相关信息: くまがわ鉄道
咨询: くまがわ鉄道・ 企画営業課 TEL:0966-23-5011",大人：500円／小人：100円,,,,,,,,,,1日間,2024年5月1日～2024年5月5日,,2024年5月5日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kumagawa11.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kumagawa94.htm | https://kumagawa-rail.com/2024/04/12/3139/,"人吉温泉,あさぎり",,,,
90,kyusyu_90,おれんじ1日フリー切符,"おれんじ1日フリー切符 || 関連情報 | 肥薩おれんじ鉄道 RYDE PASS(ライドパス) ジョルダンモバイルチケット || 問合わせ | 肥薩おれんじ鉄道 TEL:0996-63-6860 || フリー区間 | 肥薩おれんじ鉄道 || 制限事項 || ねだん | 大人：3,000円 小人：1,500円 / 65歳以上：1,500円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 八代,日奈久温泉,肥後田浦,佐敷,水俣,出水,西出水,野田郷,阿久根,川内の窓口の営業時間内,車内 / 八代,佐敷,水俣,出水,阿久根,川内の券売機 / RYDE PASS(ライドパス) ジョルダンモバイルチケット /
相关信息: 肥薩おれんじ鉄道 RYDE PASS(ライドパス) ジョルダンモバイルチケット
咨询: 肥薩おれんじ鉄道 TEL:0996-63-6860","大人：3,000円 小人：1,500円 / 65歳以上：1,500円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/orenge02.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/orange.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/orange02.htm | https://pass.ryde-go.com/products/KVM3LPZS7W8P | https://ticket.jorudan.co.jp/hs-orange/ja/ | https://www.hs-orange.com/page966.html,"八代,日奈久温泉,肥後田浦,佐敷,水俣,出水,西出水,野田郷,阿久根,川内の窓口の営業時間内,車内 / 八代,佐敷,水俣,出水,阿久根,川内の券売機 / RYDE PASS(ライドパス) ジョルダンモバイルチケット /",,,,
91,kyusyu_91,NORTH SATSUMA GREAT PASS,"NORTH SATSUMA GREAT PASS || 関連情報 | 肥薩おれんじ鉄道 南国交通 || 問合わせ | 肥薩おれんじ鉄道 TEL:0996-63-6860 || フリー区間 | NORTH SATSUMA GREAT PASS || 制限事項 | 観光列車「おれんじ食堂」や急行列車、特別急行列車への乗車不可。 || ねだん | １日券 大人：3,000円／小人：---円 / ３日券 大人：7,000円／小人：---円 || 有効期間 | １日券：１日間 / ３日券：３日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | my route
限制事项: 観光列車「おれんじ食堂」や急行列車、特別急行列車への乗車不可。
相关信息: 肥薩おれんじ鉄道 南国交通
咨询: 肥薩おれんじ鉄道 TEL:0996-63-6860","１日券 大人：3,000円／小人：---円 / ３日券 大人：7,000円／小人：---円",,,,,,,,,,１日券：１日間 / ３日券：３日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/orange06.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/orange06.htm | https://nangoku-kotsu.com/app_myroute/ | https://top.myroute.fun/ticket/kagoshima#kagoshimakoiki | https://www.hs-orange.com/page952.html?type=new&pg=1&nw_id=1,my route,,,,
92,kyusyu_92,おれんじ１８フリーきっぷ,"おれんじ１８フリーきっぷ || 関連情報 | 肥薩おれんじ鉄道 || 問合わせ | 肥薩おれんじ鉄道 TEL:0996-63-6860 || フリー区間 | 肥薩おれんじ鉄道 || 制限事項 | 当日有効の「青春１８きっぷ」提示の場合に発売 観光列車「おれんじ食堂」,特別急行列車(特急36ぷらす3,ななつ星in九州等)は乗車不可 || ねだん | 大人：2,200円 || 有効期間 | １日 || 発売期間 | 春：2026年3月1日～2026年4月10日 / 夏：2025年7月19日～2025年9月9日 / 冬：2025年12月12日～2026年1月12日 / || 利用期間 | 春：2026年3月1日～2026年4月10日 / 夏：2025年7月19日～2025年9月9日 / 冬：2025年12月12日～2026年1月12日 / || 発売箇所 | 八代,出水,川内の窓口の営業時間内 / 列車内
限制事项: 当日有効の「青春１８きっぷ」提示の場合に発売 観光列車「おれんじ食堂」,特別急行列車(特急36ぷらす3,ななつ星in九州等)は乗車不可
相关信息: 肥薩おれんじ鉄道
咨询: 肥薩おれんじ鉄道 TEL:0996-63-6860","大人：2,200円",,,,,,,,,,１日,春：2026年3月1日～2026年4月10日 / 夏：2025年7月19日～2025年9月9日 / 冬：2025年12月12日～2026年1月12日 /,,春：2026年3月1日～2026年4月10日 / 夏：2025年7月19日～2025年9月9日 / 冬：2025年12月12日～2026年1月12日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/orange.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/orange03.htm | https://www.hs-orange.com/page401.html,"八代,出水,川内の窓口の営業時間内 / 列車内",,,,
93,kyusyu_93,市電・市バス・シティビュー一日乗車券,"市電・市バス・シティビュー一日乗車券 || 関連情報 | 鹿児島市交通局 || 問合わせ | 鹿児島市交通局 TEL:099-257-2111 || フリー区間 | 市電・市バス・シティビュー一日乗車券 / || 制限事項 | 民営バスは利用不可 || ねだん | 大人：600円／小人：300円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 案内所、市電、市バス車内 / ジョルダンモバイルチケット
限制事项: 民営バスは利用不可
相关信息: 鹿児島市交通局
咨询: 鹿児島市交通局 TEL:099-257-2111",大人：600円／小人：300円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/kagosima.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kagoshima.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kagosima01.htm | http://www.kotsu-city-kagoshima.jp/ticket-summary/oneday/#ank2 | https://ticket.jorudan.co.jp/kagoshima/ja/,案内所、市電、市バス車内 / ジョルダンモバイルチケット,,,,
94,kyusyu_94,市電・市バス・シティビュー24時間乗車券,"市電・市バス・シティビュー24時間乗車券 || 関連情報 | 鹿児島市交通局 || 問合わせ | 鹿児島市交通局 TEL:099-257-2111 || フリー区間 | 市電・市バス・シティビュー24時間乗車券 / || 制限事項 | 民営バスは利用不可 || ねだん | 大人：800円／小人：400円 || 有効期間 | 利用開始時刻から24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ジョルダンモバイルチケット
限制事项: 民営バスは利用不可
相关信息: 鹿児島市交通局
咨询: 鹿児島市交通局 TEL:099-257-2111",大人：800円／小人：400円,,,,,,,,,,利用開始時刻から24時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/kagoshima04.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kagoshima.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kagosima04.htm | http://www.kotsu-city-kagoshima.jp/ticket-summary/oneday/#ank2 | https://ticket.jorudan.co.jp/kagoshima/ja/,ジョルダンモバイルチケット,,,,
95,kyusyu_95,鹿児島市営バス・電車・フェリー共通利用券CUTE,"鹿児島市営バス・電車・フェリー共通利用券CUTE || 関連情報 | 鹿児島市観光サイト || 問合わせ | 鹿児島市 交通局総務課 営業係 TEL:099-257-2102 || フリー区間 | キュート / || 制限事項 || ねだん | 券種大人小人 １日券1,300円650円 ２日券1,900円950円 || 有効期間 | １日券：１日間 / ２日券：２日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 鹿児島中央駅総合観光案内所 / 観光交流センター / 鹿児島市維新ふるさと館 / 天まちサロン / 鹿児島港乗船券発売所 / 桜島港船舶局営業課窓口 / 交通局内乗車券発売所 / 市役所前乗車券発売所 / 鹿児島まち歩き観光ステーション / 鹿児島市交通局桜島営業所 / 谷山電停乗車券発売所 / イオン鹿児島鴨池乗車券発売所 / 鹿児島ファンアプリ「わくわく」 my route
相关信息: 鹿児島市観光サイト
咨询: 鹿児島市 交通局総務課 営業係 TEL:099-257-2102","券種大人小人 １日券1,300円650円 ２日券1,900円950円",,,,,,,,,,１日券：１日間 / ２日券：２日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kagoshima02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kagosima03.htm | https://top.myroute.fun/ticket/kagoshima#kagoshimashinai | https://www.kagoshima-yokanavi.jp/article/app | https://www.kagoshima-yokanavi.jp/article/mobileCUTE-usage,鹿児島中央駅総合観光案内所 / 観光交流センター / 鹿児島市維新ふるさと館 / 天まちサロン / 鹿児島港乗船券発売所 / 桜島港船舶局営業課窓口 / 交通局内乗車券発売所 / 市役所前乗車券発売所 / 鹿児島まち歩き観光ステーション / 鹿児島市交通局桜島営業所 / 谷山電停乗車券発売所 / イオン鹿児島鴨池乗車券発売所 / 鹿児島ファンアプリ「わくわく」 my route,,,,
96,kyusyu_96,市電・市バス・シティビューナイトパス,"市電・市バス・シティビューナイトパス || 関連情報 | 鹿児島市交通局 || 問合わせ | 鹿児島市交通局 TEL:099-257-2111 || フリー区間 | 市電・市バス・シティビューナイトパス / || 制限事項 | 民営バスは利用不可 || ねだん | 大人：300円 || 有効期間 | 17時以降 || 発売期間 | 3月1日～4月30日 / 7月1日～8月31日 / 12月1日～1月31日 / || 利用期間 | 3月1日～4月30日 / || 発売箇所 | ジョルダンモバイルチケット
限制事项: 民営バスは利用不可
相关信息: 鹿児島市交通局
咨询: 鹿児島市交通局 TEL:099-257-2111",大人：300円,,,,,,,,,,17時以降,3月1日～4月30日 / 7月1日～8月31日 / 12月1日～1月31日 /,,3月1日～4月30日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kagoshima.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kagosima05.htm | http://www.kotsu-city-kagoshima.jp/ticket-summary/oneday/#ank2 | https://ticket.jorudan.co.jp/kagoshima/ja/,ジョルダンモバイルチケット,,,,
97,kyusyu_97,JR・市電・市バス・シティビュー乗りまわレールきっぷ,"JR・市電・市バス・シティビュー乗りまわレールきっぷ || 関連情報 | 九州MaaS || 問合わせ | ＪＲ九州 TEL: || フリー区間 | JR・市電・市バス・シティビュー乗りまわレールきっぷ || 利用可能設備 | 九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×××▲▲▲▲▲▲▲〇 ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 乗車日の前日までの発売 || ねだん | 大人：1,000円 小人：500円 || 有効期間 | ２日 || 発売期間 | 2026年3月14日～2026年7月31日 || 利用期間 | 2026年3月14日～2026年7月31日 || 発売箇所 | my route
限制事项: 乗車日の前日までの発売
相关信息: 九州MaaS
咨询: ＪＲ九州 TEL:","大人：1,000円 小人：500円",,,,,,,,,,２日,2026年3月14日～2026年7月31日,,2026年3月14日～2026年7月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrkyusyu133.gif,,九州新幹線特急・急行快速・普通 グリーン普通車指定普通車自由グリーンDXグリーングリーン個室普通車指定普通車自由ライナー指定自由 ×××▲▲▲▲▲▲▲〇 ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrkyusyu133.htm | https://kyushu-maas.jp/ticket/1723 | https://ticket.myroute.fun/050700/050701,my route,,,,
98,kyusyu_98,鹿児島ユナイテッドFCホームゲーム限定市電１日乗車券,"鹿児島ユナイテッドFCホームゲーム限定市電１日乗車券 || 関連情報 | 鹿児島市交通局 || 問合わせ | 鹿児島市交通局 TEL:099-257-2111 || フリー区間 | 鹿児島ユナイテッドFCホームゲーム限定市電１日乗車券 / || 制限事項 | バスは利用不可 || ねだん | 大人：250円／小人：120円 || 有効期間 | 1日 || 発売期間 | 2026年1月30日～ホームゲーム最終開催日 || 利用期間 | 2026年2月8日～ホームゲーム最終開催日の / 鹿児島ユナイテッドFCホームゲーム開催日 / 詳細は、鹿児島市交通局 || 発売箇所 | ジョルダンモバイルチケット
限制事项: バスは利用不可
相关信息: 鹿児島市交通局
咨询: 鹿児島市交通局 TEL:099-257-2111",大人：250円／小人：120円,,,,,,,,,,1日,2026年1月30日～ホームゲーム最終開催日,,2026年2月8日～ホームゲーム最終開催日の / 鹿児島ユナイテッドFCホームゲーム開催日 / 詳細は、鹿児島市交通局,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kagoshima81.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kagosima81.htm | https://ticket.jorudan.co.jp/kagoshima/kufc/ja/ | https://www.kotsu-city-kagoshima.jp/ticket-summary/%e9%b9%bf%e5%85%90%e5%b3%b6%e3%83%a6%e3%83%8a%e3%82%a4%e3%83%86%e3%83%83%e3%83%89fc%e3%83%9b%e3%83%bc%e3%83%a0%e3%82%b2%e3%83%bc%e3%83%a0%e9%99%90%e5%ae%9a%e5%b8%82%e9%9b%bb%e4%b8%80%e6%97%a5-2/,ジョルダンモバイルチケット,,,,
99,kyusyu_99,夏休みチャレンジパス 【小中学生限定】,"夏休みチャレンジパス || 関連情報 | 鹿児島市交通局 || 問合わせ | 鹿児島市 交通局総務課 営業係 TEL:099-257-2102 || フリー区間 | 鹿児島市交通局 / || 制限事項 | 購入時に身分証明書,顔写真が必要定期観光バスは乗車できません。 || ねだん | 中学生：4,000円／小学生：2,000円 || 有効期間 | 有効期間内全日 || 発売期間 | 2025年7月1日～2025年8月20日 || 利用期間 | 2025年7月19日～2025年8月31日 || 発売箇所 | 交通局、市役所前,桜島営業所,谷山電停発売所等
限制事项: 購入時に身分証明書,顔写真が必要定期観光バスは乗車できません。
相关信息: 鹿児島市交通局
咨询: 鹿児島市 交通局総務課 営業係 TEL:099-257-2102","中学生：4,000円／小学生：2,000円",,,,,,,,,,有効期間内全日,2025年7月1日～2025年8月20日,,2025年7月19日～2025年8月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kagoshima.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kagosima02.htm | http://www.kotsu-city-kagoshima.jp/ticket-summary/challenge/,"交通局、市役所前,桜島営業所,谷山電停発売所等",,,,
100,kyusyu_100,一日乗車券/二日乗車券,"一日乗車券/二日乗車券 || 関連情報 | 沖縄都市モノレール || 問合わせ | 沖縄都市モノレール TEL:098-859-2630 || フリー区間 | ゆいレール / || 制限事項 || ねだん | 一日乗車券 大人：1,000円/小人：500円 / 二日乗車券 大人：1,800円/小人：900円 / || 有効期間 | 一日乗車券：購入時刻より24時間 / 二日乗車券：購入時刻より48時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅の自動販売機
相关信息: 沖縄都市モノレール
咨询: 沖縄都市モノレール TEL:098-859-2630","一日乗車券 大人：1,000円/小人：500円 / 二日乗車券 大人：1,800円/小人：900円 /",,,,,,,,,,一日乗車券：購入時刻より24時間 / 二日乗車券：購入時刻より48時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/yuirail.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yuirail01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yuirail01.htm | https://www.yui-rail.co.jp/ticketinfo-ticket/ticketinfo/1day-pass/,各駅の自動販売機,,,,
101,kyusyu_101,バスモノパス/那覇バス＆ゆいレール１日共通パスポート,"バスモノパス / 那覇バス＆ゆいレール１日共通パスポート || 関連情報 | 沖縄都市モノレール 那覇バス || 問合わせ | 沖縄都市モノレール TEL:098-859-2630 || フリー区間 | バスモノパス / || 制限事項 || ねだん | 大人：1,500円/小人：750円 || 有効期間 | 1日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ゆいレール：各駅窓口 / 那覇バス：那覇営業所（那覇バスターミナル内）,新川営業所,石嶺営業所,具志営業所,空港事務所 那覇市観光案内所,沖縄ツーリストOTSツーリストラウンジ / my route
相关信息: 沖縄都市モノレール 那覇バス
咨询: 沖縄都市モノレール TEL:098-859-2630","大人：1,500円/小人：750円",,,,,,,,,,1日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yuirail02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yuirail02.htm | https://daiichibus.co.jp/scheduled-bus/service/#discount | https://top.myroute.fun/ticket/okinawa#nahacity | https://www.yui-rail.co.jp/ticketinfo-ticket/ticketinfo/ticket/,"ゆいレール：各駅窓口 / 那覇バス：那覇営業所（那覇バスターミナル内）,新川営業所,石嶺営業所,具志営業所,空港事務所 那覇市観光案内所,沖縄ツーリストOTSツーリストラウンジ / my route",,,,
102,kyusyu_102,24時間乗り放題乗車券,"24時間乗り放題乗車券 || 関連情報 | 沖縄都市モノレール / 沖縄MaaS ジョルダンモバイルチケット || 問合わせ | 沖縄都市モノレール TEL:098-859-2630 || フリー区間 | 24時間乗り放題乗車券 / || 制限事項 || ねだん | 大人：1,000円 || 有効期間 | 利用開始時刻より24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 沖縄MaaS ジョルダンモバイルチケット
相关信息: 沖縄都市モノレール / 沖縄MaaS ジョルダンモバイルチケット
咨询: 沖縄都市モノレール TEL:098-859-2630","大人：1,000円",,,,,,,,,,利用開始時刻より24時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yuirail01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yuirail51.htm | https://okinawa.digitalticket.tis-maas.com/userEnv/listSellTickets | https://service.paycierge.com/okinawa-maas/ | https://ticket.jorudan.co.jp/yui-rail/ja/,沖縄MaaS ジョルダンモバイルチケット,,,,
103,kyusyu_103,当日乗り放題乗車券,"当日乗り放題乗車券 || 関連情報 | 沖縄都市モノレール / 沖縄MaaS ジョルダンモバイルチケット || 問合わせ | 沖縄都市モノレール TEL:098-859-2630 || フリー区間 | 当日乗り放題乗車券 / || 制限事項 || ねだん | 大人 800円 / || 有効期間 | 利用開始後、当日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 沖縄MaaS ジョルダンモバイルチケット
相关信息: 沖縄都市モノレール / 沖縄MaaS ジョルダンモバイルチケット
咨询: 沖縄都市モノレール TEL:098-859-2630",大人 800円 /,,,,,,,,,,利用開始後、当日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yuirail01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yuirail52.htm | https://okinawa.digitalticket.tis-maas.com/ | https://ticket.jorudan.co.jp/yui-rail/ja/,沖縄MaaS ジョルダンモバイルチケット,,,,
104,kyusyu_104,48時間乗り放題乗車券,"48時間乗り放題乗車券 || 関連情報 | 沖縄都市モノレール / 沖縄MaaS ジョルダンモバイルチケット || 問合わせ | 沖縄都市モノレール TEL:098-859-2630 || フリー区間 | 48時間乗り放題乗車券 / || 制限事項 || ねだん | 大人：1,800円 / || 有効期間 | 利用開始後、24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 沖縄MaaS ジョルダンモバイルチケット
相关信息: 沖縄都市モノレール / 沖縄MaaS ジョルダンモバイルチケット
咨询: 沖縄都市モノレール TEL:098-859-2630","大人：1,800円 /",,,,,,,,,,利用開始後、24時間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yuirail01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yuirail53.htm | https://okinawa.digitalticket.tis-maas.com/userEnv/ticketPurchaseDetail/1182 | https://service.paycierge.com/okinawa-maas/ | https://ticket.jorudan.co.jp/yui-rail/ja/,沖縄MaaS ジョルダンモバイルチケット,,,,
